Animal ID,Name_Intake,DateTime_Intake,MonthYear_Intake,Found Location,Intake Type,Intake Condition,Animal Type_Intake,Sex upon Intake,Age upon Intake,Breed_Intake,Color_Intake,Name_Outcome,DateTime_Outcome,MonthYear_Outcome,Date of Birth,Animal Type_Outcome,Sex upon Outcome,Age upon Outcome,Breed_Outcome,Color_Outcome,binary_outcome
A695719,,01/21/2015 11:14:00 AM,01/21/2015 11:14:00 AM,5600 Decker Creek Cv in Manor (TX),Stray,Normal,Cat,Unknown,1 year,Domestic Medium Hair Mix,Black/White,,01/22/2015 09:00:00 AM,01/22/2015 09:00:00 AM,01/21/2014,Cat,Unknown,1 year,Domestic Medium Hair Mix,Black/White,0.0
A790618,*Martini,03/13/2019 12:10:00 PM,03/13/2019 12:10:00 PM,1200 East 52Nd Street in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Medium Hair Mix,Brown Tabby,*Martini,05/09/2019 10:15:00 AM,05/09/2019 10:15:00 AM,01/29/2019,Cat,Spayed Female,3 months,Domestic Medium Hair Mix,Brown Tabby,0.0
A812357,,01/21/2020 11:40:00 AM,01/21/2020 11:40:00 AM,1647 Rutland Drive in Austin (TX),Public Assist,Normal,Cat,Intact Female,8 months,Domestic Shorthair,Brown Tabby/White,,01/29/2020 02:50:00 PM,01/29/2020 02:50:00 PM,05/21/2019,Cat,Spayed Female,8 months,Domestic Shorthair,Brown Tabby/White,0.0
A676033,Chiquita,04/07/2015 03:43:00 PM,04/07/2015 03:43:00 PM,Austin (TX),Public Assist,Normal,Dog,Spayed Female,3 years,Chihuahua Shorthair Mix,Tricolor,Chiquita,04/16/2015 11:03:00 AM,04/16/2015 11:03:00 AM,04/03/2012,Dog,Spayed Female,3 years,Chihuahua Shorthair Mix,Tricolor,0.0
A770712,Morris,04/24/2018 01:12:00 PM,04/24/2018 01:12:00 PM,7903 Taza Trail in Austin (TX),Stray,Injured,Cat,Intact Male,4 years,Domestic Shorthair Mix,Orange Tabby,Morris,08/27/2018 07:46:00 PM,08/27/2018 07:46:00 PM,04/25/2014,Cat,Neutered Male,4 years,Domestic Shorthair Mix,Orange Tabby,0.0
A755585,*Fennel,08/05/2017 01:06:00 PM,08/05/2017 01:06:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,5 months,Rabbit Sh Mix,White/Gray,*Fennel,08/12/2017 03:35:00 PM,08/12/2017 03:35:00 PM,02/05/2017,Other,Neutered Male,6 months,Rabbit Sh Mix,White/Gray,0.0
A776188,Emmy Lou,07/10/2018 01:53:00 PM,07/10/2018 01:53:00 PM,Lago Verde Drive in Travis (TX),Owner Surrender,Normal,Cat,Spayed Female,11 years,Domestic Shorthair Mix,Tortie,Emmy Lou,07/11/2018 12:00:00 AM,07/11/2018 12:00:00 AM,01/10/2007,Cat,Spayed Female,11 years,Domestic Shorthair Mix,Tortie,0.0
A682323,,06/26/2014 02:21:00 PM,06/26/2014 02:21:00 PM,8801 S Interstate 35 Frontage Rd in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Torbie,,06/26/2014 03:55:00 PM,06/26/2014 03:55:00 PM,06/04/2014,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Torbie,0.0
A804498,Tiger,09/15/2019 11:14:00 AM,09/15/2019 11:14:00 AM,5518 Roosevelt Avenue in Austin (TX),Stray,Normal,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Brown Tabby,Tiger,09/18/2019 03:26:00 PM,09/18/2019 03:26:00 PM,09/15/2017,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Brown Tabby,0.0
A794761,*Willa,05/11/2019 05:38:00 PM,05/11/2019 05:38:00 PM,Parliament House Road in Austin (TX),Stray,Normal,Dog,Intact Female,5 years,Pit Bull Mix,White/Brown,*Willa,07/03/2019 03:51:00 PM,07/03/2019 03:51:00 PM,05/11/2014,Dog,Intact Female,5 years,Pit Bull Mix,White/Brown,0.0
A769907,Baby,04/12/2018 12:23:00 PM,04/12/2018 12:23:00 PM,South Ih 35 Frontage Road And East Cesar Chavez Street in Austin (TX),Stray,Normal,Dog,Intact Female,3 years,Yorkshire Terrier Mix,Brown/Gray,Baby,04/12/2018 07:06:00 PM,04/12/2018 07:06:00 PM,04/12/2015,Dog,Intact Female,3 years,Yorkshire Terrier Mix,Brown/Gray,0.0
A697451,Clover,05/30/2015 11:40:00 AM,05/30/2015 11:40:00 AM,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,3 years,Miniature Schnauzer/Cairn Terrier,Gray/Black,Clover,06/07/2015 05:59:00 PM,06/07/2015 05:59:00 PM,02/24/2012,Dog,Spayed Female,3 years,Miniature Schnauzer/Cairn Terrier,Gray/Black,0.0
A697421,Skywalker,02/23/2015 04:10:00 PM,02/23/2015 04:10:00 PM,12322 Emery Oaks in Austin (TX),Stray,Normal,Dog,Intact Male,3 months,Labrador Retriever/Greyhound,Tan/White,Skywalker,02/27/2015 07:00:00 PM,02/27/2015 07:00:00 PM,11/08/2014,Dog,Neutered Male,3 months,Labrador Retriever/Greyhound,Tan/White,0.0
A758827,Gideon,09/22/2017 01:59:00 PM,09/22/2017 01:59:00 PM,Austin (TX),Stray,Normal,Cat,Neutered Male,3 years,Domestic Shorthair Mix,Orange Tabby/White,Gideon,12/22/2017 07:01:00 PM,12/22/2017 07:01:00 PM,09/22/2014,Cat,Neutered Male,3 years,Domestic Shorthair Mix,Orange Tabby/White,0.0
A667328,Sam,11/16/2013 12:00:00 PM,11/16/2013 12:00:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,4 months,Domestic Shorthair Mix,Orange Tabby/White,Sam,12/01/2013 05:25:00 PM,12/01/2013 05:25:00 PM,07/01/2013,Cat,Neutered Male,5 months,Domestic Shorthair Mix,Orange Tabby/White,0.0
A710780,Hendrix,08/27/2015 02:43:00 PM,08/27/2015 02:43:00 PM,Anderson And Burnet Road in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Catahoula Mix,Blue Merle/Brown,Hendrix,08/28/2015 04:51:00 PM,08/28/2015 04:51:00 PM,08/27/2013,Dog,Neutered Male,2 years,Catahoula Mix,Blue Merle/Brown,0.0
A714859,Junior,10/29/2015 09:14:00 AM,10/29/2015 09:14:00 AM,1137 Saucedo St in Austin (TX),Stray,Normal,Dog,Intact Male,9 months,Chihuahua Shorthair Mix,Black/White,Junior,11/01/2015 06:04:00 PM,11/01/2015 06:04:00 PM,12/29/2014,Dog,Neutered Male,10 months,Chihuahua Shorthair Mix,Black/White,0.0
A807965,,11/02/2019 12:03:00 PM,11/02/2019 12:03:00 PM,5415 Apple Orchard Lane in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Maltese Mix,Tan/White,,11/06/2019 04:11:00 PM,11/06/2019 04:11:00 PM,11/02/2018,Dog,Neutered Male,1 year,Maltese Mix,Tan/White,0.0
A735702,*William,09/27/2016 04:21:00 PM,09/27/2016 04:21:00 PM,701 Wells Way in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Blue,*William,09/29/2016 12:43:00 PM,09/29/2016 12:43:00 PM,08/13/2016,Cat,Intact Male,1 month,Domestic Shorthair Mix,Blue,0.0
A673788,,03/02/2014 02:35:00 PM,03/02/2014 02:35:00 PM,3600 Autumn Bay in Austin (TX),Stray,Normal,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Brown Tabby,,03/03/2014 03:03:00 PM,03/03/2014 03:03:00 PM,03/02/2012,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Brown Tabby,0.0
A796662,,06/04/2019 07:37:00 AM,06/04/2019 07:37:00 AM,Austin (TX),Stray,Nursing,Dog,Intact Male,3 days,American Staffordshire Terrier Mix,Brown Brindle/White,,07/13/2019 06:46:00 AM,07/13/2019 06:46:00 AM,06/01/2019,Dog,Intact Male,1 month,American Staffordshire Terrier Mix,Brown Brindle/White,0.0
A683230,X,07/09/2014 12:58:00 PM,07/09/2014 12:58:00 PM,14811 Chicadee in Pflugerville (TX),Public Assist,Normal,Cat,Intact Male,3 years,Domestic Shorthair Mix,Cream Tabby/White,X,07/24/2014 12:49:00 PM,07/24/2014 12:49:00 PM,07/09/2011,Cat,Neutered Male,3 years,Domestic Shorthair Mix,Cream Tabby/White,0.0
A697278,Andre,02/20/2015 05:24:00 PM,02/20/2015 05:24:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,3 years,Pit Bull Mix,Blue/White,Andre,02/25/2015 05:57:00 PM,02/25/2015 05:57:00 PM,08/20/2011,Dog,Neutered Male,3 years,Pit Bull Mix,Blue/White,0.0
A733698,,08/26/2016 08:09:00 AM,08/26/2016 08:09:00 AM,Slaughter & S 1St in Austin (TX),Stray,Injured,Cat,Unknown,6 days,Domestic Shorthair Mix,Gray,,08/26/2016 12:58:00 PM,08/26/2016 12:58:00 PM,08/20/2016,Cat,Unknown,6 days,Domestic Shorthair Mix,Gray,0.0
A703526,,05/25/2015 06:29:00 PM,05/25/2015 06:29:00 PM,10808 Clubhouse in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Blue Tabby,,08/18/2015 11:20:00 AM,08/18/2015 11:20:00 AM,04/16/2015,Cat,Spayed Female,4 months,Domestic Shorthair Mix,Blue Tabby,0.0
A733440,,08/21/2016 04:49:00 PM,08/21/2016 04:49:00 PM,15232 N Interstate Hwy 35 in Austin (TX),Stray,Normal,Dog,Intact Female,3 months,Labrador Retriever Mix,Buff,,08/25/2016 05:28:00 PM,08/25/2016 05:28:00 PM,05/21/2016,Dog,Spayed Female,3 months,Labrador Retriever Mix,Buff,0.0
A693134,,12/02/2014 04:15:00 PM,12/02/2014 04:15:00 PM,1309 Sabine in Austin (TX),Wildlife,Normal,Other,Unknown,3 years,Bat Mix,Brown,,12/02/2014 05:17:00 PM,12/02/2014 05:17:00 PM,12/02/2011,Other,Unknown,3 years,Bat Mix,Brown,1.0
A615369,Maggie,10/16/2016 02:09:00 PM,10/16/2016 02:09:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,5 years,Siamese Mix,Blue Point/White,Maggie,11/06/2016 12:55:00 PM,11/06/2016 12:55:00 PM,05/06/2011,Cat,Spayed Female,5 years,Siamese Mix,Blue Point/White,0.0
A706471,Starla,06/29/2015 12:48:00 PM,06/29/2015 12:48:00 PM,6506 Bolm Rd in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Labrador Retriever Mix,Black,Starla,07/13/2015 05:57:00 PM,07/13/2015 05:57:00 PM,06/29/2014,Dog,Spayed Female,1 year,Labrador Retriever Mix,Black,0.0
A775426,,06/29/2018 05:05:00 PM,06/29/2018 05:05:00 PM,5032 Irvine Lane in Del Valle (TX),Stray,Normal,Cat,Unknown,1 week,Domestic Shorthair Mix,Brown Tabby,,06/29/2018 06:20:00 PM,06/29/2018 06:20:00 PM,06/22/2018,Cat,Unknown,1 week,Domestic Shorthair Mix,Brown Tabby,0.0
A766697,Rocko,02/26/2018 12:29:00 AM,02/26/2018 12:29:00 AM,13000 Fm 812 in Travis (TX),Public Assist,Normal,Dog,Neutered Male,8 months,Pit Bull Mix,Fawn/White,Rocko,02/27/2018 02:37:00 PM,02/27/2018 02:37:00 PM,06/14/2017,Dog,Neutered Male,8 months,Pit Bull Mix,Fawn/White,0.0
A810720,,12/18/2019 03:02:00 PM,12/18/2019 03:02:00 PM,3208 Highway 71 in Travis (TX),Stray,Normal,Dog,Intact Male,9 months,Chihuahua Shorthair/Rat Terrier,Tan/White,,12/22/2019 04:21:00 PM,12/22/2019 04:21:00 PM,03/18/2019,Dog,Neutered Male,9 months,Chihuahua Shorthair/Rat Terrier,Tan/White,0.0
A768468,,03/20/2018 09:31:00 AM,03/20/2018 09:31:00 AM,Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Opossum Mix,Black/White,,03/20/2018 09:46:00 AM,03/20/2018 09:46:00 AM,03/20/2016,Other,Unknown,2 years,Opossum Mix,Black/White,1.0
A674699,Duke,03/16/2014 09:14:00 PM,03/16/2014 09:14:00 PM,300 Guadalupe St in Austin (TX),Public Assist,Normal,Dog,Intact Male,2 months,Labrador Retriever Mix,Yellow,Duke,03/17/2014 11:24:00 AM,03/17/2014 11:24:00 AM,12/26/2013,Dog,Intact Male,2 months,Labrador Retriever Mix,Yellow,0.0
A703260,Tasha,05/22/2015 01:19:00 PM,05/22/2015 01:19:00 PM,Berkley Lane & Cockburn Drive in Austin (TX),Stray,Normal,Dog,Spayed Female,16 years,Chihuahua Shorthair Mix,White/Black,Tasha,05/23/2015 02:59:00 PM,05/23/2015 02:59:00 PM,05/23/1999,Dog,Spayed Female,16 years,Chihuahua Shorthair Mix,White/Black,0.0
A806595,,10/13/2019 01:06:00 AM,10/13/2019 01:06:00 AM,12113 Metric Blvd in Austin (TX),Public Assist,Normal,Dog,Unknown,4 years,Border Collie Mix,White,,10/13/2019 05:22:00 PM,10/13/2019 05:22:00 PM,10/13/2015,Dog,Unknown,4 years,Border Collie Mix,White,0.0
A797005,*Ramona,07/07/2019 11:05:00 AM,07/07/2019 11:05:00 AM,Outside Jurisdiction,Owner Surrender,Sick,Cat,Spayed Female,10 years,Snowshoe Mix,Seal Point/White,*Ramona,07/10/2019 12:58:00 PM,07/10/2019 12:58:00 PM,06/08/2009,Cat,Spayed Female,10 years,Snowshoe Mix,Seal Point/White,0.0
A777226,Tony,07/25/2018 12:57:00 PM,07/25/2018 12:57:00 PM,Chicon Street And Martin Luther King Boulevard in Austin (TX),Stray,Normal,Dog,Neutered Male,10 years,Staffordshire Mix,Brown Brindle,Tony,08/08/2018 04:38:00 PM,08/08/2018 04:38:00 PM,03/25/2008,Dog,Neutered Male,10 years,Staffordshire Mix,Brown Brindle,0.0
A695048,,01/08/2015 11:08:00 AM,01/08/2015 11:08:00 AM,Mesa Dr & Steck Ave in Austin (TX),Owner Surrender,Normal,Cat,Intact Female,6 months,Domestic Shorthair Mix,Brown Tabby,,01/13/2015 02:42:00 PM,01/13/2015 02:42:00 PM,07/08/2014,Cat,Spayed Female,6 months,Domestic Shorthair Mix,Brown Tabby,0.0
A742356,*Amelia,01/20/2017 01:39:00 PM,01/20/2017 01:39:00 PM,2410 S Ih 35 Frontage Rd in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Black/White,*Amelia,01/26/2017 12:00:00 AM,01/26/2017 12:00:00 AM,01/20/2016,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Black/White,0.0
A712942,Pete,11/23/2016 09:08:00 AM,11/23/2016 09:08:00 AM,Austin (TX),Public Assist,Normal,Dog,Neutered Male,3 years,American Bulldog Mix,Black/White,Pete,12/18/2016 12:52:00 PM,12/18/2016 12:52:00 PM,09/30/2013,Dog,Neutered Male,3 years,American Bulldog Mix,Black/White,0.0
A715875,Max,11/11/2015 04:18:00 PM,11/11/2015 04:18:00 PM,1354 Old Lockhart Hwy in Travis (TX),Stray,Normal,Dog,Intact Male,1 month,Labrador Retriever Mix,White/Brown,Max,11/17/2015 04:22:00 PM,11/17/2015 04:22:00 PM,09/11/2015,Dog,Neutered Male,2 months,Labrador Retriever Mix,White/Brown,0.0
A775814,Bella,07/05/2018 11:19:00 AM,07/05/2018 11:19:00 AM,4550 Mueller Boulevard in Austin (TX),Stray,Normal,Dog,Spayed Female,4 years,Shih Tzu Mix,White/Gray,Bella,07/06/2018 07:13:00 PM,07/06/2018 07:13:00 PM,07/06/2014,Dog,Spayed Female,4 years,Shih Tzu Mix,White/Gray,0.0
A703986,*Spirit,05/31/2015 12:26:00 PM,05/31/2015 12:26:00 PM,5604 Hudson St in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Siberian Husky Mix,White/Black,*Spirit,06/05/2015 05:01:00 PM,06/05/2015 05:01:00 PM,05/31/2014,Dog,Neutered Male,1 year,Siberian Husky Mix,White/Black,0.0
A771274,,05/02/2018 06:07:00 PM,05/02/2018 06:07:00 PM,1402 Glenwood Drive in Austin (TX),Stray,Normal,Cat,Intact Female,3 days,Domestic Shorthair Mix,Black/White,,05/02/2018 06:23:00 PM,05/02/2018 06:23:00 PM,04/29/2018,Cat,Intact Female,3 days,Domestic Shorthair Mix,Black/White,0.0
A752755,Lulu,06/27/2017 11:16:00 AM,06/27/2017 11:16:00 AM,Sunridge And Oltorf St in Austin (TX),Stray,Injured,Dog,Spayed Female,10 years,Chinese Sharpei,Blue,Lulu,06/27/2017 01:20:00 PM,06/27/2017 01:20:00 PM,06/27/2007,Dog,Spayed Female,10 years,Chinese Sharpei,Blue,0.0
A769014,,03/28/2018 06:08:00 PM,03/28/2018 06:08:00 PM,1044 Norwood Park Boulevard in Austin (TX),Stray,Normal,Dog,Intact Male,1 month,Pit Bull Mix,Black/White,,04/02/2018 07:05:00 PM,04/02/2018 07:05:00 PM,01/28/2018,Dog,Neutered Male,2 months,Pit Bull Mix,Black/White,0.0
A807659,Colt,10/28/2019 10:12:00 AM,10/28/2019 10:12:00 AM,8401 Hatahaway Drive in Austin (TX),Stray,Injured,Dog,Neutered Male,2 years,Pointer,Black/Gray,Colt,10/28/2019 06:37:00 PM,10/28/2019 06:37:00 PM,10/28/2017,Dog,Neutered Male,2 years,Pointer,Black/Gray,0.0
A717924,Oreo,12/17/2015 04:43:00 PM,12/17/2015 04:43:00 PM,8100 Salt Springs Dr in Austin (TX),Stray,Normal,Dog,Intact Female,8 months,Catahoula Mix,Black/White,Oreo,12/20/2015 06:47:00 PM,12/20/2015 06:47:00 PM,04/17/2015,Dog,Spayed Female,8 months,Catahoula Mix,Black/White,0.0
A689039,Bruno,10/02/2014 12:25:00 PM,10/02/2014 12:25:00 PM,Pflugerville (TX),Stray,Normal,Dog,Neutered Male,1 year,Pit Bull Mix,Tan/White,Bruno,10/09/2014 03:49:00 PM,10/09/2014 03:49:00 PM,09/28/2013,Dog,Neutered Male,1 year,Pit Bull Mix,Tan/White,1.0
A802332,*Luna,09/26/2019 04:40:00 PM,09/26/2019 04:40:00 PM,11904 Garden Gate Drive in Austin (TX),Stray,Injured,Cat,Spayed Female,1 year,Siamese,White,*Luna,09/27/2019 11:37:00 AM,09/27/2019 11:37:00 AM,08/16/2018,Cat,Spayed Female,1 year,Siamese,White,1.0
A761760,Bevo,12/16/2019 10:39:00 AM,12/16/2019 10:39:00 AM,8801 Research Boulevard Nb in Austin (TX),Stray,Normal,Dog,Neutered Male,8 years,Pit Bull Mix,Blue/White,Bevo,11/09/2017 07:14:00 PM,11/09/2017 07:14:00 PM,05/09/2011,Dog,Neutered Male,6 years,Pit Bull Mix,Blue/White,0.0
A704302,,06/03/2015 02:29:00 PM,06/03/2015 02:29:00 PM,E 2Nd St And Pleasant Valley in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Chihuahua Shorthair Mix,Tan,,06/08/2015 06:25:00 PM,06/08/2015 06:25:00 PM,06/03/2014,Dog,Spayed Female,1 year,Chihuahua Shorthair Mix,Tan,0.0
A738711,*Betty,11/19/2016 03:28:00 PM,11/19/2016 03:28:00 PM,5500 Ponciana in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Torbie/White,*Betty,02/04/2017 08:31:00 AM,02/04/2017 08:31:00 AM,10/18/2016,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Torbie/White,0.0
A784997,,11/24/2018 04:15:00 PM,11/24/2018 04:15:00 PM,5007 Allyson Court in Austin (TX),Stray,Normal,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Black,,11/28/2018 04:49:00 PM,11/28/2018 04:49:00 PM,11/24/2016,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Black,0.0
A812383,*Rozlyn,01/21/2020 03:40:00 PM,01/21/2020 03:40:00 PM,11500 Burton Street in Manor (TX),Stray,Normal,Dog,Intact Female,1 year,Australian Cattle Dog,Blue Tick,*Rozlyn,01/26/2020 04:56:00 PM,01/26/2020 04:56:00 PM,01/21/2019,Dog,Spayed Female,1 year,Australian Cattle Dog,Blue Tick,0.0
A788071,Beebo,01/25/2019 05:22:00 PM,01/25/2019 05:22:00 PM,East Howard Lane And Harris Ridge Boulevard in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull Mix,White/Brown,Beebo,02/08/2019 06:26:00 PM,02/08/2019 06:26:00 PM,01/25/2017,Dog,Neutered Male,2 years,Pit Bull Mix,White/Brown,0.0
A686548,,08/23/2014 01:32:00 PM,08/23/2014 01:32:00 PM,914 Taulbee Ln in Austin (TX),Stray,Normal,Cat,Intact Female,4 years,Domestic Longhair Mix,Orange Tabby,,08/24/2014 04:44:00 PM,08/24/2014 04:44:00 PM,08/23/2010,Cat,Intact Female,4 years,Domestic Longhair Mix,Orange Tabby,0.0
A759345,*Ears,09/30/2017 04:58:00 PM,09/30/2017 04:58:00 PM,2303 Alta Vista in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Torbie,*Ears,10/18/2017 01:26:00 PM,10/18/2017 01:26:00 PM,07/09/2017,Cat,Intact Female,3 months,Domestic Shorthair Mix,Torbie,0.0
A741173,Oreo,12/29/2016 06:44:00 PM,12/29/2016 06:44:00 PM,3400 Shoreline Dr in Travis (TX),Public Assist,Normal,Dog,Intact Male,2 years,Great Dane,White/Black,Oreo,01/20/2017 04:31:00 PM,01/20/2017 04:31:00 PM,12/30/2014,Dog,Neutered Male,2 years,Great Dane,White/Black,0.0
A737138,Marvel,10/22/2016 03:50:00 PM,10/22/2016 03:50:00 PM,Running Water And Tara Dr in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Chihuahua Shorthair Mix,Black,Marvel,10/23/2016 05:55:00 PM,10/23/2016 05:55:00 PM,01/27/2015,Dog,Intact Male,1 year,Chihuahua Shorthair Mix,Black,0.0
A734152,*Poppy,09/02/2016 10:40:00 AM,09/02/2016 10:40:00 AM,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,1 month,Domestic Medium Hair Mix,Black,*Poppy,09/14/2016 12:00:00 AM,09/14/2016 12:00:00 AM,07/18/2016,Cat,Intact Female,1 month,Domestic Medium Hair Mix,Black,0.0
A552877,Butterbean,02/14/2016 03:17:00 PM,02/14/2016 03:17:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,8 years,Domestic Shorthair Mix,Calico,Butterbean,02/21/2016 02:00:00 PM,02/21/2016 02:00:00 PM,08/25/2007,Cat,Spayed Female,8 years,Domestic Shorthair Mix,Calico,0.0
A808701,Truffles,11/12/2019 03:04:00 PM,11/12/2019 03:04:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,2 years,Domestic Longhair,Tortie,Truffles,01/14/2020 01:51:00 PM,01/14/2020 01:51:00 PM,11/12/2017,Cat,Spayed Female,2 years,Domestic Longhair,Tortie,0.0
A769102,Brandy,03/30/2018 01:27:00 PM,03/30/2018 01:27:00 PM,2200 Leah Cove in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Labrador Retriever Mix,Black/White,Brandy,04/03/2018 06:10:00 PM,04/03/2018 06:10:00 PM,01/30/2018,Dog,Spayed Female,2 months,Labrador Retriever Mix,Black/White,0.0
A773104,,05/27/2018 05:20:00 PM,05/27/2018 05:20:00 PM,2701 East 7Th Street in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Pbgv Mix,White/Black,,05/28/2018 04:23:00 PM,05/28/2018 04:23:00 PM,04/15/2018,Dog,Intact Female,1 month,Pbgv Mix,White/Black,0.0
A745399,,03/17/2017 11:42:00 AM,03/17/2017 11:42:00 AM,Austin (TX),Stray,Nursing,Cat,Unknown,1 week,Domestic Shorthair Mix,Black,,03/17/2017 01:35:00 PM,03/17/2017 01:35:00 PM,03/10/2017,Cat,Unknown,1 week,Domestic Shorthair Mix,Black,0.0
A809089,,11/18/2019 06:38:00 PM,11/18/2019 06:38:00 PM,20 North Interstate 35 in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Chihuahua Longhair/Norfolk Terrier,Tan/White,,11/19/2019 12:04:00 PM,11/19/2019 12:04:00 PM,11/18/2018,Dog,Intact Male,1 year,Chihuahua Longhair/Norfolk Terrier,Tan/White,0.0
A732330,Isabel,08/06/2016 11:04:00 AM,08/06/2016 11:04:00 AM,Applegate And N Lamar Blvd in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Labrador Retriever Mix,Black,Isabel,08/12/2016 06:32:00 PM,08/12/2016 06:32:00 PM,06/10/2016,Dog,Spayed Female,2 months,Labrador Retriever Mix,Black,0.0
A797822,Thirteen,06/18/2019 11:33:00 AM,06/18/2019 11:33:00 AM,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Black,Thirteen,10/08/2019 10:47:00 AM,10/08/2019 10:47:00 AM,04/18/2019,Cat,Spayed Female,5 months,Domestic Shorthair,Black,0.0
A665235,,10/15/2013 02:08:00 PM,10/15/2013 02:08:00 PM,Austin (TX),Owner Surrender,Nursing,Dog,Intact Female,1 month,Australian Kelpie Mix,Tricolor,,10/15/2013 04:10:00 PM,10/15/2013 04:10:00 PM,09/08/2013,Dog,Intact Female,1 month,Australian Kelpie Mix,Tricolor,0.0
A728445,King Max,07/02/2017 08:43:00 AM,07/02/2017 08:43:00 AM,2500 Chaparral Trl in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull Mix,Black/White,King Max,09/15/2017 07:20:00 PM,09/15/2017 07:20:00 PM,12/16/2015,Dog,Neutered Male,1 year,Pit Bull Mix,Black/White,1.0
A732158,*Cameron,08/03/2016 01:46:00 PM,08/03/2016 01:46:00 PM,2430 Cromwell Cir in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Labrador Retriever Mix,Brown,*Cameron,08/11/2016 05:19:00 PM,08/11/2016 05:19:00 PM,08/03/2015,Dog,Spayed Female,1 year,Labrador Retriever Mix,Brown,0.0
A675581,,03/29/2014 01:23:00 PM,03/29/2014 01:23:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,4 weeks,Pit Bull Mix,White/Brown Brindle,,04/03/2014 01:22:00 PM,04/03/2014 01:22:00 PM,02/23/2014,Dog,Intact Male,1 month,Pit Bull Mix,White/Brown Brindle,0.0
A784305,Cake,11/13/2018 06:19:00 PM,11/13/2018 06:19:00 PM,Jackies Ranch Road And Speidel Drive in Travis (TX),Stray,Normal,Dog,Spayed Female,10 years,Beagle Mix,Brown Brindle,Cake,11/15/2018 05:56:00 PM,11/15/2018 05:56:00 PM,11/13/2008,Dog,Spayed Female,10 years,Beagle Mix,Brown Brindle,0.0
A685480,*Jelly,08/08/2014 10:17:00 AM,08/08/2014 10:17:00 AM,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,3 months,Domestic Shorthair Mix,Black,*Jelly,08/16/2014 01:51:00 PM,08/16/2014 01:51:00 PM,04/23/2014,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Black,0.0
A796247,,05/30/2019 02:50:00 PM,05/30/2019 02:50:00 PM,5400 W Parmer Ln in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Gray Tabby,,06/01/2019 03:16:00 PM,06/01/2019 03:16:00 PM,03/30/2019,Cat,Intact Female,2 months,Domestic Shorthair,Gray Tabby,0.0
A679156,,07/09/2014 05:14:00 PM,07/09/2014 05:14:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,2 months,Labrador Retriever/German Shepherd,White,,07/09/2014 06:45:00 PM,07/09/2014 06:45:00 PM,05/05/2014,Dog,Spayed Female,2 months,Labrador Retriever/German Shepherd,White,0.0
